STATIONS_ID;MESS_DATUM;QUALITAETS_NIVEAU;LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE;WINDGESCHWINDIGKEIT;LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM;WINDSPITZE_MAXIMUM;NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER;SCHNEEHOEHE;eor
     1691;19571013;   5;    8.9;  10.9;   6.0; 1006.40;   97.00;-999;   13.2;    4.2;    2.3;-999;   0.5;   1;    2.300;   0;eor
     1691;19571014;   5;   10.4;  11.6;   7.7; 1008.30;   92.00;-999;   12.7;    8.0;    5.7;-999;   0.1;   1;    0.300;   0;eor
     1691;19571015;   5;    8.8;   9.5;   3.3; 1007.90;   81.00;-999;   14.4;    6.1;    5.5;-999;   0.0;   0;    4.500;   0;eor
     1691;19571016;   5;   10.0;  10.1;   0.0; 1000.70;   83.00;-999;   16.8;    0.7;   -1.1;-999;   1.1;   1;    8.100;   0;eor
     1691;19571017;   5;   12.5;  11.7;   6.7; 1000.60;   80.00;-999;   15.3;   10.5;    4.2;-999;   2.5;   1;    3.700;   0;eor
     1691;19571018;   5;   15.9;  13.7;   7.7;  991.10;   78.00;-999;   16.8;   10.5;    9.5;-999;   0.0;   1;    1.600;   0;eor
     1691;19571019;   5;   10.9;  12.4;   8.0;  990.00;   92.00;-999;   18.0;    9.1;   11.7;-999;  13.0;   1;    0.000;   0;eor
     1691;19571020;   5;    7.8;   8.7;   2.0;  997.60;   79.00;-999;   13.0;    3.9;    5.2;-999;   0.0;   0;    5.800;   0;eor
     1691;19571021;   5;    8.8;   8.8;   7.0;  992.70;   80.00;-999;   11.4;    2.0;   -1.6;-999;   1.7;   1;    2.100;   0;eor
     1691;19571022;   5;    6.5;   9.5;   5.3;  984.30;   92.00;-999;   10.0;    4.3;    7.1;-999;   6.2;   1;    0.100;   0;eor
     1691;19571023;   5;    8.6;   8.4;   6.7;  994.40;   76.00;-999;   11.0;    4.0;    0.5;-999;   0.0;   1;    3.600;   0;eor
     1691;19571024;   5;    9.8;  10.7;   8.0; 1001.40;   89.00;-999;   10.3;    7.9;    6.3;-999;   3.0;   1;    0.000;   0;eor
     1691;19571025;   5;   10.6;  11.6;   6.0; 1005.10;   89.00;-999;   14.3;    9.1;    8.3;-999;   0.0;   0;    1.800;   0;eor
     1691;19571026;   5;    8.5;   9.5;   1.3; 1002.60;   83.00;-999;   14.9;    5.7;    4.3;-999;   0.0;   0;    7.600;   0;eor
     1691;19571027;   5;    8.8;   9.9;   7.3;  999.90;   87.00;-999;   11.3;    5.0;    1.4;-999;   0.0;   0;    1.700;   0;eor
     1691;19571028;   5;   10.3;   9.9;   6.3;  999.40;   78.00;-999;   13.2;    7.2;    5.3;-999;   0.0;   0;    3.500;   0;eor
     1691;19571029;   5;   11.5;  10.7;   7.7;  998.00;   78.00;-999;   13.9;    9.3;    7.0;-999;   0.0;   0;    0.400;   0;eor
     1691;19571030;   5;   11.5;  11.1;   5.3;  996.20;   79.00;-999;   15.4;    9.3;    8.9;-999;   0.0;   0;    4.300;   0;eor
     1691;19571031;   5;   11.6;  10.5;   8.0;  993.90;   78.00;-999;   12.3;    9.3;    4.7;-999;   0.0;   1;    0.000;   0;eor
     1691;19571101;   5;    8.5;   9.1;   4.7;  987.20;   76.00;-999;   12.8;    4.5;    8.9;-999;   0.1;   1;    3.200;   0;eor
     1691;19571102;   5;    5.8;   7.3;   1.3;  991.80;   78.00;-999;   10.3;    4.0;   -0.1;-999;   0.0;   0;    6.900;   0;eor
     1691;19571103;   5;    6.8;   7.9;   4.7;  990.40;   80.00;-999;   11.0;    1.8;   -3.0;-999;   0.0;   1;    7.500;   0;eor
     1691;19571104;   5;   10.5;   8.7;   7.0;  986.80;   70.00;-999;   13.8;    5.0;   -0.3;-999;   0.0;   1;    1.400;   0;eor
     1691;19571105;   5;   10.5;   8.9;   7.0;  983.10;   71.00;-999;   12.4;    7.3;    3.9;-999;   0.0;   1;    0.700;   0;eor
     1691;19571106;   5;    9.3;   9.5;   7.7;  987.20;   80.00;-999;   12.4;    8.2;    5.0;-999;   5.8;   1;    0.800;   0;eor
     1691;19571107;   5;    8.1;   9.9;   8.0;  987.90;   91.00;-999;    9.3;    6.8;    6.7;-999;   5.1;   1;    0.000;   0;eor
     1691;19571108;   5;    6.2;   8.7;   8.0;  989.90;   91.00;-999;    8.0;    5.9;    5.6;-999;   9.1;   1;    0.000;   0;eor
     1691;19571109;   5;    5.4;   8.7;   8.0;  988.00;   96.00;-999;    6.3;    5.0;    4.5;-999;   5.4;   1;    0.000;   0;eor
     1691;19571110;   5;    7.5;   9.2;   7.3;  988.30;   89.00;-999;    8.6;    4.8;    4.5;-999;   0.0;   1;    0.700;   0;eor
     1691;19571111;   5;    9.5;   9.6;   8.0;  997.20;   80.00;-999;   10.5;    7.2;    5.1;-999;   0.0;   1;    0.000;   0;eor
     1691;19571112;   5;    7.0;   8.1;   8.0; 1008.30;   79.00;-999;    9.5;    5.8;    6.9;-999;   0.0;   0;    0.000;   0;eor
     1691;19571113;   5;    3.3;   6.4;   8.0; 1009.90;   80.00;-999;    5.9;    1.9;    4.0;-999;   0.0;   0;    0.000;   0;eor
     1691;19571114;   5;    1.0;   5.3;   8.0; 1009.10;   81.00;-999;    2.3;    0.1;    0.5;-999;   0.0;   0;    0.000;   0;eor
     1691;19571115;   5;    2.5;   6.4;   1.0; 1008.80;   85.00;-999;    7.6;    0.5;   -1.9;-999;   0.0;   0;    7.600;   0;eor
     1691;19571116;   5;    4.0;   7.5;   3.3; 1009.80;   89.00;-999;    9.7;    0.3;   -2.2;-999;   0.0;   0;    4.800;   0;eor
     1691;19571117;   5;    5.7;   8.8;   7.7; 1009.40;   96.00;-999;    6.7;    1.6;   -1.7;-999;   6.1;   1;    0.000;   0;eor
     1691;19571118;   5;    2.9;   7.1;   8.0; 1010.20;   95.00;-999;    6.2;    1.8;    1.7;-999;   0.0;   1;    0.000;   0;eor
     1691;19571119;   5;    2.7;   5.6;   8.0; 1011.00;   76.00;-999;    3.2;    2.0;    1.8;-999;   0.0;   0;    0.000;   0;eor
     1691;19571120;   5;    1.2;   5.1;   1.0; 1014.30;   76.00;-999;    3.4;   -1.7;   -5.0;-999;   0.0;   0;    5.600;   0;eor
     1691;19571121;   5;   -0.2;   5.3;   0.7; 1011.50;   86.00;-999;    4.6;   -3.4;   -6.4;-999;   0.0;   0;    6.200;   0;eor
     1691;19571122;   5;    0.6;   5.2;   8.0; 1000.20;   82.00;-999;    1.0;   -3.2;   -6.5;-999;   0.0;   8;    0.000;   0;eor
     1691;19571123;   5;    4.6;   7.3;   7.0; 1005.90;   87.00;-999;    7.0;    0.4;   -0.9;-999;   0.2;   1;    1.500;   0;eor
     1691;19571124;   5;    4.7;   7.6;   7.7; 1010.70;   89.00;-999;    6.4;    1.7;   -2.0;-999;   0.0;   1;    0.000;   0;eor
     1691;19571125;   5;    5.2;   7.5;   7.7; 1009.50;   84.00;-999;    6.4;    4.5;   -0.5;-999;   0.0;   1;    0.000;   0;eor
     1691;19571126;   5;    6.2;   7.9;   8.0; 1009.00;   84.00;-999;    7.0;    4.9;    3.9;-999;   0.0;   1;    0.000;   0;eor
     1691;19571127;   5;    7.6;   9.6;   8.0; 1007.40;   93.00;-999;    8.4;    5.7;    4.8;-999;   0.1;   1;    0.000;   0;eor
     1691;19571128;   5;    8.6;   9.5;   8.0; 1003.40;   86.00;-999;    9.2;    7.3;    4.7;-999;   2.2;   1;    0.000;   0;eor
     1691;19571129;   5;    2.4;   6.5;   4.0; 1007.40;   80.00;-999;    9.2;   -1.6;    6.4;-999;   0.2;   1;    3.200;   0;eor
     1691;19571130;   5;   -3.9;   3.5;   0.3; 1017.00;   72.00;-999;    0.8;   -6.1;   -7.7;-999;   0.0;   0;    7.100;   0;eor
     1691;19571201;   5;   -2.0;   4.0;   6.7; 1015.10;   79.00;-999;   -0.2;   -8.2;  -10.6;-999;   0.0;   0;    2.900;   0;eor
     1691;19571202;   5;    0.8;   5.7;   8.0; 1013.10;   89.00;-999;    1.6;   -2.1;   -4.4;-999;   0.0;   1;    0.000;   0;eor
     1691;19571203;   5;    3.0;   6.5;   7.7; 1011.10;   86.00;-999;    4.8;    0.2;   -1.7;-999;   0.0;   0;    0.200;   0;eor
     1691;19571204;   5;    3.0;   6.8;   8.0; 1009.80;   88.00;-999;    4.0;    2.2;    1.5;-999;   0.3;   1;    0.000;   0;eor
     1691;19571205;   5;    3.8;   7.3;   7.7; 1011.00;   91.00;-999;    5.0;    2.5;    0.5;-999;   0.1;   1;    0.000;   0;eor
     1691;19571206;   5;   -0.2;   5.5;   5.3; 1005.80;   85.00;-999;    3.8;   -3.4;    1.9;-999;   0.0;   1;    1.300;   0;eor
     1691;19571207;   5;    0.4;   5.6;   8.0;  991.20;   88.00;-999;    1.2;   -4.4;   -8.3;-999;   1.5;   8;    0.000;   0;eor
     1691;19571208;   5;    7.7;   8.5;   7.3;  967.10;   80.00;-999;   11.3;    0.6;   -0.9;-999;  13.9;   1;    0.000;   0;eor
     1691;19571209;   5;    1.6;   6.3;   6.3;  977.50;   87.00;-999;    8.5;   -0.7;    1.1;-999;   0.7;   8;    1.000;   0;eor
     1691;19571210;   5;    1.0;   5.9;   5.3;  985.80;   86.00;-999;    2.8;   -0.8;   -3.5;-999;   0.5;   8;    1.300;   0;eor
     1691;19571211;   5;    1.2;   5.2;   8.0;  975.90;   79.00;-999;    2.2;   -1.7;   -3.7;-999;   0.2;   1;    0.000;   0;eor
     1691;19571212;   5;    2.6;   6.4;   6.3;  973.50;   85.00;-999;    5.3;    0.6;   -1.6;-999;   0.0;   0;    4.000;   0;eor
     1691;19571213;   5;    0.4;   6.1;   7.7;  970.70;   97.00;-999;    2.7;   -0.1;   -2.0;-999;  15.6;   8;    0.000;   0;eor
     1691;19571214;   5;   -0.2;   5.9;   8.0;  980.20;   97.00;-999;    0.4;   -0.8;   -0.7;-999;   8.7;   7;    0.000;   7;eor
     1691;19571215;   5;   -4.4;   3.7;   3.0; 1001.90;   76.00;-999;    0.1;  -11.1;   -2.6;-999;   0.0;   0;    3.400;  16;eor
     1691;19571216;   5;  -15.3;   1.9;   3.0; 1005.90;   82.00;-999;   -7.2;  -20.6;  -24.7;-999;   0.0;   0;    5.200;  15;eor
     1691;19571217;   5;   -6.6;   3.3;   8.0; 1003.20;   90.00;-999;   -4.7;  -22.6;  -28.4;-999;   0.0;   8;    0.000;  13;eor
     1691;19571218;   5;   -3.4;   4.1;   7.7; 1003.00;   84.00;-999;   -2.2;   -5.2;   -6.0;-999;   1.1;   8;    0.000;  10;eor
     1691;19571219;   5;    1.8;   6.4;   8.0; 1008.30;   92.00;-999;    3.0;   -4.2;   -6.9;-999;   0.0;   1;    0.000;  10;eor
     1691;19571220;   5;    0.3;   5.2;   3.3; 1012.80;   85.00;-999;    2.5;   -3.5;  -10.1;-999;   0.0;   0;    5.500;   5;eor
     1691;19571221;   5;    2.9;   6.7;   8.0; 1008.80;   89.00;-999;    3.7;   -0.8;   -4.9;-999;   0.6;   1;    0.000;   5;eor
     1691;19571222;   5;    3.5;   7.2;   7.7; 1005.40;   91.00;-999;    4.4;    2.5;    1.0;-999;   0.0;   0;    0.000;   0;eor
     1691;19571223;   5;    1.8;   5.9;   7.7;  993.90;   85.00;-999;    3.6;   -0.2;   -0.9;-999;   0.2;   8;    1.000;   0;eor
     1691;19571224;   5;    0.8;   5.6;   2.3;  995.20;   84.00;-999;    5.2;   -0.8;   -4.0;-999;   0.0;   0;    4.700;   0;eor
     1691;19571225;   5;    0.7;   5.6;   7.7; 1000.40;   87.00;-999;    2.2;   -2.6;   -5.5;-999;   0.0;   0;    0.000;   0;eor
     1691;19571226;   5;    0.4;   5.6;   0.3; 1008.60;   84.00;-999;    5.9;   -1.6;   -4.5;-999;   0.0;   0;    5.800;   0;eor
     1691;19571227;   5;    1.6;   6.0;   5.7; 1008.00;   88.00;-999;    3.5;   -1.6;   -5.5;-999;   0.0;   0;    3.200;   0;eor
     1691;19571228;   5;    2.5;   6.5;   8.0;  998.70;   90.00;-999;    3.4;    0.7;    0.2;-999;   0.1;   1;    0.000;   0;eor
     1691;19571229;   5;    3.6;   6.8;   8.0;  991.90;   87.00;-999;    4.3;    1.9;    1.0;-999;   9.0;   1;    0.000;   0;eor
     1691;19571230;   5;    3.3;   7.3;   7.7;  984.70;   92.00;-999;    5.3;    1.7;    1.6;-999;  15.4;   1;    0.000;   0;eor
     1691;19571231;   5;    3.3;   6.8;   7.3;  985.90;   90.00;-999;    4.2;    0.8;   -1.2;-999;   6.7;   1;    0.400;   0;eor
     1691;19580101;   5;    3.4;   7.9;   8.0;  983.50;   93.00;-999;    6.6;    0.2;    2.0;-999;  18.5;   8;    0.000;   0;eor
     1691;19580102;   5;   -0.8;   5.5;   8.0;  994.80;   93.00;-999;    0.8;   -2.0;   -0.7;-999;   0.1;   7;    0.000;   7;eor
     1691;19580103;   5;  -10.1;   2.7;   2.3; 1010.30;   82.00;-999;   -1.8;  -14.6;  -13.9;-999;   0.0;   0;    4.800;   7;eor
     1691;19580104;   5;   -8.4;   2.5;   5.3; 1008.30;   82.00;-999;   -4.9;  -16.4;  -18.6;-999;   0.0;   1;    2.700;   5;eor
     1691;19580105;   5;    1.6;   5.7;   8.0;  984.30;   87.00;-999;    3.4;   -4.9;   -7.4;-999;   3.9;   1;    0.000;   5;eor
     1691;19580106;   5;    4.4;   7.1;   7.7;  975.90;   84.00;-999;    5.6;    1.9;   -0.1;-999;   9.2;   1;    1.500;   0;eor
     1691;19580107;   5;    1.8;   5.9;   8.0;  969.90;   81.00;-999;    6.9;   -0.3;    0.8;-999;   7.3;   8;    0.000;   0;eor
     1691;19580108;   5;    0.8;   5.5;   8.0;  996.00;   87.00;-999;    2.4;   -2.2;   -3.1;-999;   3.5;   8;    0.100;   2;eor
     1691;19580109;   5;    4.0;   7.2;   7.3;  978.30;   88.00;-999;    5.0;    1.7;   -0.5;-999;   7.7;   1;    0.000;   0;eor
     1691;19580110;   5;    2.7;   6.3;   7.0;  981.80;   83.00;-999;    4.3;    0.9;    0.8;-999;   1.5;   8;    2.000;   0;eor
     1691;19580111;   5;    4.6;   7.1;   7.3;  964.70;   84.00;-999;    5.6;    1.7;   -1.3;-999;   0.4;   1;    1.000;   0;eor
     1691;19580112;   5;    2.9;   6.8;   7.7;  980.00;   90.00;-999;    5.6;    1.0;    1.8;-999;   4.1;   8;    0.000;   0;eor
     1691;19580113;   5;    2.5;   6.8;   8.0;  997.90;   93.00;-999;    3.1;    0.9;   -0.7;-999;   0.3;   8;    0.000;   0;eor
     1691;19580114;   5;    1.0;   6.4;   8.0; 1009.20;   97.00;-999;    2.6;    0.5;    0.5;-999;   0.1;   1;    0.000;   0;eor
     1691;19580115;   5;    0.1;   5.7;   8.0; 1014.60;   92.00;-999;    0.9;   -0.4;   -0.7;-999;   0.1;   1;    0.000;   0;eor
     1691;19580116;   5;    1.8;   6.7;   8.0; 1014.40;   96.00;-999;    2.4;   -0.7;   -1.0;-999;   0.0;   1;    0.000;   0;eor
     1691;19580117;   5;    4.4;   7.2;   8.0; 1005.50;   88.00;-999;    5.5;    2.2;    1.2;-999;   0.0;   1;    0.000;   0;eor
     1691;19580118;   5;    2.9;   6.4;   7.3;  994.60;   84.00;-999;    5.5;    1.7;   -0.9;-999;   4.5;   1;    2.200;   0;eor
     1691;19580119;   5;    0.5;   5.3;   5.7;  977.20;   81.00;-999;    5.2;   -1.8;    0.6;-999;   2.2;   8;    0.000;   0;eor
     1691;19580120;   5;   -0.4;   4.7;   7.0;  981.00;   79.00;-999;    0.7;   -3.8;   -7.5;-999;   0.1;   7;    3.400;   2;eor
     1691;19580121;   5;   -1.2;   4.8;   7.0;  986.00;   85.00;-999;    0.2;   -3.4;   -7.5;-999;   0.0;   7;    2.800;   2;eor
     1691;19580122;   5;   -1.0;   4.4;   4.7;  981.90;   77.00;-999;    0.7;   -2.9;   -3.7;-999;   0.0;   7;    2.000;   1;eor
     1691;19580123;   5;   -3.5;   3.9;   0.3;  991.20;   79.00;-999;    1.3;   -6.2;  -10.3;-999;   0.0;   0;    7.600;   1;eor
     1691;19580124;   5;   -3.8;   3.7;   4.7;  995.80;   80.00;-999;   -1.1;   -8.1;  -12.5;-999;   0.0;   7;    1.800;   1;eor
     1691;19580125;   5;   -1.2;   4.8;   3.3; 1010.20;   84.00;-999;    2.8;   -4.0;   -6.2;-999;   0.0;   7;    4.100;   0;eor
     1691;19580126;   5;    0.2;   3.6;   5.3; 1009.20;   61.00;-999;    2.0;   -4.9;   -8.9;-999;   1.5;   1;    1.600;   0;eor
     1691;19580127;   5;    1.8;   5.5;   7.7; 1013.10;   79.00;-999;    3.1;    0.0;   -1.6;-999;   0.1;   1;    0.200;   0;eor
     1691;19580128;   5;    0.2;   3.9;   0.3; 1011.00;   62.00;-999;    7.2;   -3.3;   -6.5;-999;   0.0;   0;    8.400;   0;eor
     1691;19580129;   5;   -2.0;   3.9;   0.7; 1008.20;   75.00;-999;    4.4;   -8.0;  -11.0;-999;   0.0;   0;    8.400;   0;eor
     1691;19580130;   5;    0.6;   5.6;   7.7; 1012.30;   86.00;-999;    3.0;   -4.5;   -8.3;-999;   0.0;   0;    1.400;   0;eor
     1691;19580131;   5;   -0.2;   6.1;   8.0; 1014.70;   99.00;-999;    1.4;   -1.3;   -3.0;-999;   0.0;   1;    0.000;   0;eor
     1691;19580201;   5;   -1.7;   5.3;   8.0; 1011.20;   98.00;-999;   -0.7;   -4.0;   -3.2;-999;   0.2;   1;    0.000;   0;eor
     1691;19580202;   5;    2.0;   6.0;   8.0; 1009.50;   86.00;-999;    3.3;   -1.3;   -2.2;-999;   0.8;   1;    0.000;   0;eor
     1691;19580203;   5;    3.4;   5.9;   7.0; 1011.20;   75.00;-999;    4.8;    1.2;    0.2;-999;   0.0;   0;    2.800;   0;eor
     1691;19580204;   5;    1.4;   5.3;   7.7; 1004.30;   79.00;-999;    2.7;    0.2;   -0.3;-999;   4.9;   8;    0.000;   0;eor
     1691;19580205;   5;    3.8;   6.5;   8.0;  980.60;   82.00;-999;    6.5;    0.6;   -0.5;-999;  14.3;   8;    0.000;   0;eor
     1691;19580206;   5;   -0.4;   4.8;   6.3;  981.60;   78.00;-999;    4.0;   -2.2;   -2.7;-999;   1.4;   7;    2.800;   0;eor
     1691;19580207;   5;   -3.0;   4.4;   7.0;  983.40;   88.00;-999;    0.8;   -5.5;  -12.8;-999;   0.7;   7;    5.000;   2;eor
     1691;19580208;   5;    1.8;   5.9;   8.0;  981.00;   87.00;-999;    3.2;   -4.3;   -9.4;-999;   4.3;   1;    0.000;   2;eor
     1691;19580209;   5;    7.4;   6.9;   5.7;  987.50;   69.00;-999;    9.2;    2.5;    1.1;-999;   0.0;   0;    7.500;   0;eor
     1691;19580210;   5;    9.8;   9.3;   3.3;  986.20;   77.00;-999;   13.0;    3.8;   -1.3;-999;   0.0;   0;    5.200;   0;eor
     1691;19580211;   5;    9.4;   9.2;   6.3;  983.80;   76.00;-999;   12.1;    8.0;    5.6;-999;   0.6;   1;    0.700;   0;eor
     1691;19580212;   5;    9.8;   9.3;   7.0;  987.80;   77.00;-999;   11.0;    8.1;    4.9;-999;   6.5;   1;    0.100;   0;eor
     1691;19580213;   5;    9.4;   8.7;   6.0; 1001.00;   75.00;-999;   12.3;    6.0;    4.2;-999;   1.2;   1;    6.800;   0;eor
     1691;19580214;   5;   13.2;  11.1;   2.3; 1004.00;   73.00;-999;   15.9;    8.5;    7.0;-999;   0.0;   1;    4.900;   0;eor
     1691;19580215;   5;   12.3;  11.3;   7.0; 1004.70;   80.00;-999;   13.0;   10.3;    8.6;-999;   5.7;   1;    0.000;   0;eor
     1691;19580216;   5;    6.9;   7.7;   7.3;  991.50;   74.00;-999;   12.3;    4.7;    7.5;-999;   1.0;   8;    2.000;   0;eor
     1691;19580217;   5;    1.2;   5.2;   7.0;  988.40;   77.00;-999;    5.1;   -0.4;    0.7;-999;   0.4;   7;    6.100;   0;eor
     1691;19580218;   5;   -1.0;   5.2;   4.7;  989.80;   86.00;-999;    2.0;   -3.3;   -4.5;-999;   2.2;   7;    3.000;   1;eor
     1691;19580219;   5;   -0.2;   5.2;   7.0;  992.80;   87.00;-999;    1.6;   -2.6;   -7.5;-999;   5.3;   8;    1.300;   2;eor
     1691;19580220;   5;    3.1;   6.3;   7.7;  986.00;   83.00;-999;    4.0;   -0.5;   -1.6;-999;  10.6;   8;    0.900;   4;eor
     1691;19580221;   5;    1.7;   5.7;   7.3;  986.00;   82.00;-999;    4.0;   -0.1;   -1.0;-999;   3.2;   8;    3.400;   0;eor
     1691;19580222;   5;   -0.1;   4.4;   3.3;  988.00;   73.00;-999;    2.5;   -2.4;   -3.7;-999;   0.0;   7;    6.800;   2;eor
     1691;19580223;   5;   -0.1;   5.3;   7.0;  985.20;   87.00;-999;    2.0;   -1.7;   -4.5;-999;   3.3;   7;    2.600;   0;eor
     1691;19580224;   5;   -1.2;   4.8;   8.0;  984.40;   86.00;-999;    1.5;   -2.2;   -6.5;-999;   6.2;   8;    0.700;   5;eor
     1691;19580225;   5;    6.9;   8.7;   7.7;  974.00;   87.00;-999;   10.2;   -2.0;   -2.6;-999;   8.7;   8;    0.800;   1;eor
     1691;19580226;   5;   -4.1;   4.1;   8.0;  986.70;   91.00;-999;    7.8;   -5.0;   -3.8;-999;   6.1;   7;    0.000;   2;eor
     1691;19580227;   5;   -8.0;   2.8;   1.7; 1001.10;   77.00;-999;   -0.3;  -11.9;  -13.5;-999;   0.0;   7;    7.200;   9;eor
     1691;19580228;   5;   -6.0;   3.3;   2.7; 1005.40;   81.00;-999;    1.2;  -12.5;  -17.0;-999;   0.0;   7;    7.200;   8;eor
     1691;19580301;   5;   -1.6;   4.0;   3.7; 1000.00;   77.00;-999;    4.6;  -12.4;  -16.1;-999;   0.0;   0;    5.900;   5;eor
     1691;19580302;   5;    2.4;   6.5;   8.0;  998.00;   90.00;-999;    3.8;   -0.1;   -1.1;-999;   0.1;   1;    0.000;   3;eor
     1691;19580303;   5;    1.2;   5.7;   8.0; 1007.00;   86.00;-999;    2.1;    0.4;   -0.1;-999;   0.0;   1;    0.000;   0;eor
     1691;19580304;   5;    2.2;   5.7;   5.3; 1008.60;   81.00;-999;    6.5;   -0.6;   -2.5;-999;   0.0;   0;    4.800;   0;eor
     1691;19580305;   5;    3.9;   7.1;   7.7;  998.80;   89.00;-999;    5.1;    0.4;   -3.0;-999;   2.3;   1;    0.000;   0;eor
     1691;19580306;   5;    2.7;   5.7;   5.0;  989.10;   75.00;-999;    6.4;    0.8;    1.9;-999;   0.9;   8;    3.800;   0;eor
     1691;19580307;   5;   -0.4;   5.3;   6.0;  988.60;   88.00;-999;    2.6;   -1.7;   -6.0;-999;   2.1;   7;    4.500;   1;eor
     1691;19580308;   5;   -1.0;   5.3;   7.0;  983.80;   91.00;-999;    1.6;   -2.7;   -4.4;-999;   3.8;   7;    0.600;   2;eor
     1691;19580309;   5;   -0.4;   5.1;   7.7;  981.10;   86.00;-999;    2.4;   -2.6;   -8.0;-999;   0.7;   8;    2.700;  10;eor
     1691;19580310;   5;   -3.2;   4.1;   5.0;  984.20;   81.00;-999;    0.6;   -5.6;   -2.9;-999;   0.5;   7;    3.000;   0;eor
     1691;19580311;   5;   -3.8;   3.6;   3.0;  985.60;   79.00;-999;    0.7;   -9.0;  -10.9;-999;   0.0;   0;    5.700;   0;eor
     1691;19580312;   5;   -3.4;   4.0;   4.3;  991.20;   86.00;-999;    1.2;   -8.4;   -9.5;-999;   0.0;   7;    4.500;   0;eor
     1691;19580313;   5;   -1.5;   4.5;   7.7;  988.20;   84.00;-999;    0.8;   -7.0;   -9.3;-999;   0.4;   7;    2.500;   0;eor
     1691;19580314;   5;   -3.2;   3.7;   1.0;  993.90;   79.00;-999;   -0.8;   -7.1;   -8.9;-999;   0.0;   7;    6.500;   1;eor
     1691;19580315;   5;   -1.0;   4.7;   7.0;  996.30;   83.00;-999;    2.2;   -8.3;   -9.7;-999;   0.1;   7;    3.000;   0;eor
     1691;19580316;   5;   -1.2;   4.7;   4.3;  999.40;   82.00;-999;    1.4;   -2.2;   -3.9;-999;   0.0;   7;    2.200;   0;eor
     1691;19580317;   5;   -1.0;   4.4;   7.0;  999.50;   79.00;-999;    1.1;   -5.1;   -7.0;-999;   0.0;   0;    2.900;   0;eor
     1691;19580318;   5;   -0.6;   4.3;   8.0;  997.20;   74.00;-999;    1.3;   -1.7;   -2.0;-999;   0.0;   7;    1.300;   0;eor
     1691;19580319;   5;   -0.7;   4.9;   8.0;  994.40;   84.00;-999;    1.2;   -1.6;   -2.2;-999;   3.7;   7;    0.000;   0;eor
     1691;19580320;   5;   -2.8;   4.5;   6.7;  997.20;   90.00;-999;   -1.4;   -3.4;   -2.9;-999;   2.9;   7;    0.000;   7;eor
     1691;19580321;   5;   -4.1;   3.9;   5.3; 1006.70;   82.00;-999;   -0.4;   -5.6;   -8.9;-999;   0.2;   7;    4.200;   9;eor
     1691;19580322;   5;   -7.6;   2.8;   4.0; 1009.50;   82.00;-999;   -1.4;  -12.7;  -17.0;-999;   0.2;   7;    5.500;   4;eor
     1691;19580323;   5;   -5.2;   3.5;   2.0; 1006.00;   82.00;-999;   -0.3;  -13.0;  -15.5;-999;   0.0;   0;    8.000;   2;eor
     1691;19580324;   5;   -0.6;   4.3;   4.0;  998.30;   75.00;-999;    3.0;   -9.0;  -10.2;-999;   0.0;   0;    8.100;   0;eor
     1691;19580325;   5;    2.2;   4.8;   4.0;  988.60;   69.00;-999;    7.3;   -3.4;   -5.2;-999;   0.0;   0;    7.600;   0;eor
     1691;19580326;   5;    6.2;   6.0;   6.0;  985.40;   64.00;-999;   11.8;    0.6;   -0.7;-999;   0.0;   1;    5.000;   0;eor
     1691;19580327;   5;    7.0;   7.6;   7.0;  983.10;   75.00;-999;   14.4;    2.6;    1.2;-999;   0.6;   1;    2.800;   0;eor
     1691;19580328;   5;    5.6;   8.0;   7.7;  985.60;   87.00;-999;    8.6;    3.4;    2.3;-999;   0.8;   1;    0.800;   0;eor
     1691;19580329;   5;    7.7;   8.8;   7.0;  989.00;   83.00;-999;   11.7;    4.9;    4.1;-999;   0.0;   0;    2.600;   0;eor
     1691;19580330;   5;    3.4;   6.5;   8.0;  995.80;   82.00;-999;    7.2;    2.9;    3.4;-999;   0.0;   0;    0.000;   0;eor
     1691;19580331;   5;    1.0;   4.1;   3.3; 1001.40;   63.00;-999;    3.7;   -0.6;   -0.2;-999;   0.0;   0;    6.900;   0;eor
     1691;19580401;   5;   -0.4;   3.7;   1.3;  998.40;   65.00;-999;    4.5;   -4.4;   -7.0;-999;   0.0;   7;   10.900;   0;eor
     1691;19580402;   5;   -0.2;   4.9;   7.3;  997.50;   81.00;-999;    3.6;   -3.1;   -6.3;-999;   0.1;   7;    3.000;   0;eor
     1691;19580403;   5;    7.1;   6.1;   3.7;  990.30;   64.00;-999;   12.6;   -4.6;   -7.2;-999;   4.2;   1;    8.600;   0;eor
     1691;19580404;   5;    9.6;   8.5;   6.0;  984.40;   73.00;-999;   16.4;    4.2;    3.6;-999;   0.0;   0;    5.800;   0;eor
     1691;19580405;   5;    7.6;   8.0;   6.0;  986.30;   80.00;-999;   16.8;   -0.3;   -2.5;-999;   5.1;   1;    5.000;   0;eor
     1691;19580406;   5;    4.2;   8.0;   8.0;  993.20;   93.00;-999;    7.2;    2.5;    4.7;-999;   3.1;   1;    0.000;   0;eor
